applicant_id,gender,age,income,business_or_commercial,occupancy_type,construction_type,total_units,region
25326,Male,55-64,6660.0,nob/c,pr,sb,1U,North
25327,Male,55-64,3780.0,nob/c,pr,sb,1U,south
25328,Male,35-44,4740.0,b/c,pr,sb,1U,North
25329,Male,25-34,6540.0,b/c,pr,sb,1U,North
25330,Sex Not Available,45-54,,nob/c,pr,sb,1U,south
25331,Female,45-54,2760.0,nob/c,pr,sb,1U,North
25332,Joint,35-44,5760.0,nob/c,pr,sb,1U,North
25333,Female,45-54,3780.0,nob/c,pr,sb,1U,North
25334,Sex Not Available,65-74,3660.0,nob/c,pr,sb,1U,south
25335,Joint,>74,5460.0,nob/c,pr,sb,1U,North
25336,Joint,55-64,7020.0,nob/c,pr,sb,1U,central
25337,Female,35-44,7500.0,nob/c,pr,sb,1U,North
25338,Sex Not Available,25-34,1920.0,nob/c,pr,sb,1U,south
25339,Female,45-54,9360.0,nob/c,pr,sb,1U,south
25340,Male,65-74,3540.0,nob/c,pr,sb,1U,North
25341,Joint,65-74,2220.0,b/c,pr,sb,1U,central
25342,Female,35-44,6240.0,nob/c,pr,sb,1U,south
25343,Sex Not Available,55-64,4860.0,nob/c,pr,sb,1U,south
25344,Sex Not Available,35-44,1860.0,b/c,pr,sb,1U,south
25345,Joint,55-64,8340.0,nob/c,pr,sb,1U,North
25346,Sex Not Available,45-54,3600.0,nob/c,pr,sb,1U,south
25347,Joint,25-34,5460.0,b/c,pr,sb,1U,North
25348,Male,45-54,9720.0,nob/c,pr,sb,1U,south
25349,Sex Not Available,>74,1740.0,nob/c,pr,sb,1U,south
25350,Joint,65-74,,nob/c,pr,sb,1U,central
25351,Male,>74,1800.0,nob/c,ir,sb,1U,central
25352,Joint,45-54,4980.0,nob/c,pr,sb,1U,North
25353,Sex Not Available,25-34,0.0,nob/c,pr,sb,1U,south
25354,Female,45-54,3000.0,nob/c,pr,sb,1U,North
25355,Male,45-54,12360.0,nob/c,pr,sb,1U,North
25356,Sex Not Available,45-54,7920.0,nob/c,ir,sb,1U,south
25357,Female,45-54,4500.0,nob/c,pr,sb,1U,North-East
25358,Joint,65-74,2820.0,nob/c,pr,sb,1U,North
25359,Male,35-44,9120.0,nob/c,pr,sb,1U,North
25360,Sex Not Available,65-74,3420.0,b/c,pr,sb,1U,south
25361,Joint,65-74,6480.0,b/c,pr,sb,1U,south
25362,Female,35-44,7500.0,nob/c,pr,sb,1U,North
25363,Sex Not Available,65-74,5400.0,nob/c,pr,sb,1U,south
25364,Female,45-54,10500.0,b/c,pr,sb,1U,North-East
25365,Sex Not Available,45-54,4440.0,nob/c,pr,sb,1U,south
25366,Sex Not Available,25-34,5340.0,nob/c,pr,sb,1U,south
25367,Sex Not Available,>74,2580.0,nob/c,pr,sb,1U,south
25368,Sex Not Available,>74,4560.0,nob/c,pr,sb,1U,south
25369,Sex Not Available,65-74,6000.0,nob/c,pr,sb,1U,south
25370,Male,35-44,,nob/c,pr,sb,1U,North
25371,Sex Not Available,25-34,7260.0,nob/c,pr,sb,1U,south
25372,Sex Not Available,35-44,5400.0,nob/c,pr,sb,1U,south
25373,Joint,45-54,6000.0,nob/c,pr,sb,1U,North
25374,Male,55-64,3420.0,nob/c,pr,sb,1U,south
25375,Male,35-44,6360.0,nob/c,pr,sb,1U,south
25376,Sex Not Available,55-64,2820.0,nob/c,pr,sb,1U,south
25377,Sex Not Available,35-44,7800.0,nob/c,pr,sb,1U,south
25378,Joint,45-54,4320.0,b/c,pr,sb,1U,North
25379,Female,45-54,4260.0,nob/c,pr,sb,1U,south
25380,Male,45-54,6780.0,nob/c,pr,sb,1U,North
25381,Joint,45-54,3720.0,nob/c,pr,sb,1U,North
25382,Male,45-54,4680.0,nob/c,pr,sb,2U,North
25383,Female,45-54,3120.0,b/c,pr,sb,1U,North
25384,Joint,55-64,10740.0,nob/c,pr,sb,1U,south
25385,Sex Not Available,25-34,,nob/c,pr,sb,1U,south
25386,Sex Not Available,45-54,10980.0,nob/c,pr,sb,1U,south
25387,Female,55-64,6480.0,nob/c,pr,sb,1U,central
25388,Male,65-74,,nob/c,pr,sb,1U,central
25389,Joint,55-64,8580.0,b/c,pr,sb,1U,central
25390,Female,25-34,4260.0,b/c,pr,sb,1U,North
25391,Joint,35-44,8340.0,nob/c,pr,sb,1U,North
25392,Joint,65-74,9420.0,nob/c,sr,sb,1U,North
25393,Sex Not Available,35-44,15240.0,nob/c,pr,sb,1U,North
25394,Sex Not Available,>74,14160.0,nob/c,pr,sb,1U,south
25395,Sex Not Available,45-54,,b/c,pr,sb,1U,south
25396,Male,55-64,5160.0,b/c,pr,sb,1U,North
25397,Joint,>74,,nob/c,pr,sb,1U,North
25398,Male,35-44,6000.0,nob/c,pr,sb,1U,south
25399,Joint,35-44,6900.0,nob/c,pr,sb,1U,south
25400,Male,35-44,9720.0,nob/c,pr,sb,1U,south
25401,Male,25-34,4440.0,nob/c,pr,sb,1U,North
25402,Sex Not Available,>74,4260.0,nob/c,pr,sb,1U,south
25403,Joint,>74,3360.0,nob/c,pr,sb,1U,south
25404,Male,55-64,12840.0,nob/c,pr,sb,1U,North
25405,Sex Not Available,45-54,21000.0,nob/c,pr,sb,1U,south
25406,Joint,45-54,7800.0,nob/c,pr,sb,1U,south
25407,Female,25-34,7560.0,nob/c,pr,sb,1U,south
25408,Joint,55-64,11520.0,nob/c,pr,sb,1U,North
25409,Sex Not Available,55-64,4680.0,b/c,pr,sb,1U,south
25410,Male,35-44,9720.0,nob/c,pr,sb,1U,south
25411,Joint,25-34,8160.0,nob/c,pr,sb,1U,North
25412,Joint,45-54,2760.0,nob/c,pr,sb,1U,south
25413,Female,35-44,2160.0,b/c,pr,sb,1U,central
25414,Joint,45-54,4320.0,nob/c,pr,sb,1U,south
25415,Female,55-64,7440.0,nob/c,pr,sb,1U,North
25416,Male,65-74,5760.0,nob/c,pr,sb,1U,North
25417,Male,65-74,2640.0,nob/c,pr,sb,1U,North
25418,Joint,35-44,12300.0,nob/c,pr,sb,1U,North
25419,Male,>74,3960.0,nob/c,pr,sb,1U,North
25420,Female,55-64,3720.0,nob/c,pr,sb,1U,North
25421,Female,55-64,13860.0,nob/c,pr,sb,2U,North
25422,Male,45-54,5340.0,nob/c,ir,sb,1U,North
25423,Joint,45-54,13140.0,nob/c,pr,sb,1U,south
25424,Sex Not Available,35-44,,nob/c,pr,sb,1U,south
25425,Sex Not Available,55-64,,nob/c,pr,sb,1U,south
25426,Male,>74,3240.0,nob/c,pr,sb,1U,central
25427,Sex Not Available,45-54,3600.0,nob/c,pr,sb,1U,south
25428,Female,65-74,6360.0,nob/c,pr,sb,1U,North
25429,Male,>74,14340.0,nob/c,sr,sb,1U,North
25430,Male,35-44,8760.0,nob/c,pr,sb,1U,North
25431,Female,65-74,4620.0,nob/c,pr,sb,1U,North
25432,Joint,25-34,,b/c,pr,sb,1U,North
25433,Joint,35-44,16680.0,nob/c,pr,sb,1U,North
25434,Joint,25-34,7860.0,nob/c,pr,sb,1U,North
25435,Sex Not Available,55-64,16260.0,nob/c,pr,sb,1U,south
25436,Female,55-64,4680.0,nob/c,pr,sb,1U,south
25437,Male,<25,5160.0,nob/c,pr,sb,1U,south
25438,Female,35-44,5760.0,nob/c,pr,sb,1U,North
25439,Joint,45-54,7800.0,nob/c,pr,sb,1U,North
25440,Joint,45-54,9060.0,nob/c,pr,sb,1U,south
25441,Joint,55-64,4260.0,nob/c,pr,sb,1U,North
25442,Joint,25-34,3300.0,nob/c,pr,sb,1U,North
25443,Female,25-34,4440.0,nob/c,pr,sb,1U,south
25444,Sex Not Available,45-54,,nob/c,pr,sb,1U,south
25445,Female,35-44,11100.0,nob/c,pr,sb,1U,south
25446,Sex Not Available,25-34,10380.0,nob/c,pr,sb,1U,south
25447,Female,35-44,5820.0,b/c,pr,sb,1U,North
25448,Joint,55-64,4560.0,nob/c,pr,sb,1U,south
25449,Sex Not Available,25-34,7860.0,nob/c,pr,sb,1U,south
25450,Female,45-54,6300.0,b/c,pr,sb,1U,North
25451,Female,25-34,4800.0,nob/c,pr,sb,1U,North
25452,Male,55-64,4920.0,nob/c,pr,sb,1U,North
25453,Sex Not Available,>74,10080.0,nob/c,pr,sb,1U,south
25454,Male,35-44,32400.0,nob/c,sr,sb,1U,North
25455,Female,45-54,16200.0,nob/c,ir,sb,1U,south
25456,Female,25-34,3120.0,nob/c,pr,sb,1U,south
25457,Male,45-54,11640.0,nob/c,pr,sb,1U,North
25458,Sex Not Available,55-64,,nob/c,pr,sb,1U,south
25459,Male,35-44,17640.0,nob/c,pr,sb,1U,south
25460,Male,55-64,,nob/c,pr,sb,1U,North
25461,Sex Not Available,45-54,9180.0,nob/c,pr,sb,1U,south
25462,Male,35-44,5280.0,nob/c,pr,sb,1U,North
25463,Male,55-64,13080.0,nob/c,sr,sb,1U,North
25464,Joint,45-54,7140.0,nob/c,pr,sb,1U,south
25465,Sex Not Available,35-44,3840.0,nob/c,pr,sb,1U,south
25466,Female,45-54,16020.0,nob/c,pr,sb,1U,North
25467,Male,45-54,7800.0,nob/c,pr,sb,1U,North
25468,Joint,65-74,3900.0,nob/c,pr,sb,1U,North
25469,Joint,>74,3540.0,nob/c,pr,sb,1U,North
25470,Joint,>74,7800.0,nob/c,pr,sb,1U,North
25471,Female,25-34,8160.0,nob/c,pr,sb,1U,North
25472,Male,45-54,3840.0,nob/c,pr,sb,1U,south
25473,Female,25-34,,b/c,pr,sb,1U,central
25474,Joint,55-64,3960.0,nob/c,pr,sb,1U,central
25475,Joint,>74,6120.0,nob/c,pr,sb,1U,North
25476,Male,25-34,0.0,b/c,pr,sb,1U,central
25477,Joint,35-44,4680.0,nob/c,pr,sb,1U,central
25478,Male,45-54,2760.0,nob/c,pr,sb,1U,south
25479,Sex Not Available,55-64,0.0,b/c,pr,sb,1U,south
25480,Male,45-54,10800.0,nob/c,pr,sb,1U,south
25481,Joint,55-64,4860.0,nob/c,pr,sb,1U,North
25482,Male,55-64,3900.0,nob/c,pr,sb,1U,North
25483,Female,25-34,0.0,b/c,pr,sb,1U,central
25484,Female,35-44,3900.0,nob/c,pr,sb,1U,North
25485,Female,45-54,4620.0,nob/c,pr,sb,1U,North
25486,Female,65-74,4080.0,nob/c,pr,sb,1U,south
25487,Sex Not Available,25-34,11400.0,nob/c,pr,sb,1U,south
25488,Joint,35-44,13440.0,nob/c,pr,sb,1U,south
25489,Female,35-44,3900.0,nob/c,pr,sb,1U,North
25490,Joint,45-54,,nob/c,pr,sb,1U,south
25491,Male,55-64,4920.0,nob/c,pr,sb,1U,North
25492,Female,25-34,8880.0,nob/c,pr,sb,1U,south
25493,Female,65-74,3180.0,b/c,pr,sb,1U,North
25494,Female,55-64,,b/c,pr,sb,1U,North
25495,Sex Not Available,45-54,5880.0,b/c,pr,sb,1U,south
25496,Male,65-74,,nob/c,pr,sb,1U,North
25497,Joint,35-44,,b/c,pr,sb,1U,central
25498,Joint,35-44,7080.0,nob/c,pr,sb,1U,central
25499,Sex Not Available,65-74,8280.0,nob/c,pr,sb,1U,south
25500,Joint,25-34,8880.0,nob/c,pr,sb,1U,North
25501,Joint,45-54,6420.0,nob/c,pr,sb,1U,central
25502,Sex Not Available,35-44,1920.0,nob/c,pr,sb,1U,south
25503,Sex Not Available,45-54,9780.0,nob/c,pr,sb,1U,south
25504,Male,35-44,4560.0,b/c,pr,sb,1U,North
25505,Joint,55-64,6120.0,b/c,pr,sb,1U,south
25506,Female,45-54,6420.0,nob/c,ir,sb,1U,North
25507,Male,45-54,21660.0,nob/c,ir,sb,1U,south
25508,Male,25-34,8340.0,nob/c,pr,sb,1U,south
25509,Female,65-74,2880.0,b/c,pr,sb,1U,central
25510,Female,45-54,4620.0,nob/c,pr,sb,1U,North
25511,Joint,35-44,8400.0,b/c,pr,sb,1U,south
25512,Sex Not Available,55-64,28440.0,nob/c,pr,sb,1U,south
25513,Joint,25-34,4800.0,nob/c,pr,sb,1U,North
25514,Male,45-54,3240.0,nob/c,pr,sb,1U,south
25515,Female,25-34,4680.0,b/c,pr,sb,1U,south
25516,Sex Not Available,55-64,3240.0,b/c,pr,sb,1U,south
25517,Male,65-74,6600.0,nob/c,pr,sb,1U,North
25518,Male,25-34,9900.0,nob/c,pr,sb,1U,North
25519,Joint,65-74,5820.0,nob/c,pr,sb,1U,North
25520,Male,35-44,6300.0,nob/c,pr,sb,1U,North
25521,Male,65-74,3180.0,nob/c,pr,sb,1U,North
25522,Joint,45-54,6600.0,nob/c,pr,sb,1U,North
25523,Female,25-34,3120.0,nob/c,pr,sb,1U,south
25524,Joint,>74,3480.0,nob/c,pr,sb,1U,North
25525,Sex Not Available,45-54,3900.0,nob/c,pr,sb,1U,south
25526,Female,35-44,3300.0,nob/c,pr,sb,1U,North
25527,Male,55-64,,nob/c,pr,sb,1U,North
25528,Sex Not Available,45-54,8040.0,nob/c,pr,sb,1U,south
25529,Female,65-74,3720.0,nob/c,pr,sb,1U,North
25530,Male,45-54,5100.0,b/c,pr,sb,1U,North
25531,Joint,35-44,9060.0,nob/c,pr,sb,1U,south
25532,Male,>74,3240.0,nob/c,pr,sb,1U,North
25533,Male,65-74,2580.0,nob/c,pr,sb,1U,North
25534,Joint,45-54,15540.0,nob/c,pr,sb,1U,North
25535,Male,35-44,4740.0,nob/c,ir,sb,1U,North
25536,Male,25-34,2400.0,b/c,pr,sb,1U,North
25537,Female,55-64,6840.0,nob/c,pr,sb,1U,North
25538,Male,35-44,11820.0,nob/c,pr,sb,1U,North
25539,Sex Not Available,35-44,9660.0,nob/c,pr,sb,1U,south
25540,Sex Not Available,55-64,7200.0,nob/c,ir,sb,2U,south
25541,Male,35-44,5580.0,nob/c,pr,sb,1U,North
25542,Joint,55-64,4680.0,nob/c,pr,sb,1U,North
25543,Joint,45-54,7800.0,nob/c,pr,sb,1U,North
25544,Sex Not Available,55-64,6780.0,nob/c,pr,sb,1U,south
25545,Sex Not Available,45-54,,nob/c,pr,sb,1U,south
25546,Sex Not Available,55-64,16380.0,nob/c,pr,sb,1U,south
25547,Joint,>74,3360.0,nob/c,pr,sb,1U,south
25548,Sex Not Available,>74,4440.0,nob/c,pr,sb,1U,south
25549,Sex Not Available,45-54,7260.0,nob/c,pr,sb,1U,south
25550,Male,35-44,15780.0,nob/c,ir,sb,1U,south
25551,Joint,45-54,4140.0,nob/c,pr,sb,1U,North
25552,Joint,35-44,9660.0,nob/c,pr,sb,1U,south
25553,Joint,65-74,2160.0,nob/c,pr,sb,1U,North
25554,Male,35-44,9660.0,nob/c,pr,sb,1U,south
25555,Joint,35-44,,b/c,pr,sb,1U,North
25556,Sex Not Available,25-34,4620.0,nob/c,pr,sb,1U,south
25557,Male,35-44,7380.0,nob/c,pr,sb,1U,North
25558,Female,65-74,6540.0,nob/c,pr,sb,1U,south
25559,Female,35-44,4320.0,b/c,pr,sb,1U,North
25560,Male,45-54,18480.0,nob/c,ir,sb,1U,North-East
25561,Joint,55-64,4200.0,nob/c,pr,sb,1U,central
25562,Sex Not Available,55-64,1980.0,b/c,pr,sb,1U,south
25563,Male,>74,6180.0,nob/c,ir,sb,1U,North
25564,Joint,45-54,14220.0,nob/c,pr,sb,1U,North
25565,Sex Not Available,65-74,8160.0,nob/c,ir,sb,1U,south
25566,Joint,25-34,6420.0,b/c,pr,sb,1U,North
25567,Female,65-74,3240.0,b/c,pr,sb,1U,North
25568,Sex Not Available,55-64,5520.0,nob/c,pr,sb,1U,south
25569,Sex Not Available,55-64,4860.0,nob/c,pr,sb,1U,south
25570,Male,35-44,7620.0,b/c,pr,sb,1U,North
25571,Sex Not Available,35-44,,b/c,pr,sb,1U,south
25572,Female,>74,5100.0,nob/c,pr,sb,1U,North
25573,Sex Not Available,45-54,1620.0,b/c,pr,sb,1U,south
25574,Male,55-64,11220.0,nob/c,pr,sb,1U,south
25575,Joint,35-44,,nob/c,pr,sb,1U,North
25576,Female,55-64,19020.0,nob/c,pr,sb,1U,south
25577,Female,35-44,8880.0,nob/c,sr,sb,1U,North
25578,Joint,65-74,5100.0,nob/c,pr,sb,1U,North
25579,Sex Not Available,25-34,4500.0,nob/c,pr,sb,1U,south
25580,Female,25-34,4080.0,nob/c,pr,sb,1U,North
25581,Sex Not Available,55-64,3360.0,nob/c,pr,sb,1U,south
25582,Male,35-44,7920.0,nob/c,pr,sb,1U,North
25583,Male,45-54,,b/c,pr,sb,1U,North
25584,Joint,55-64,10080.0,b/c,pr,sb,1U,North
25585,Sex Not Available,35-44,6180.0,nob/c,pr,sb,1U,south
25586,Female,45-54,4020.0,b/c,pr,sb,1U,central
25587,Female,55-64,4620.0,b/c,pr,sb,1U,North
25588,Sex Not Available,35-44,4680.0,nob/c,pr,sb,1U,south
25589,Male,45-54,,b/c,pr,sb,1U,North
25590,Sex Not Available,65-74,8100.0,nob/c,pr,sb,1U,south
25591,Male,45-54,2340.0,nob/c,pr,sb,1U,North
25592,Female,35-44,9300.0,nob/c,pr,sb,1U,North
25593,Joint,25-34,6780.0,nob/c,pr,sb,1U,North
25594,Female,45-54,2220.0,nob/c,pr,sb,1U,North
25595,Joint,55-64,,b/c,pr,sb,1U,North
25596,Sex Not Available,,,nob/c,pr,sb,3U,south
25597,Joint,65-74,7440.0,nob/c,pr,sb,1U,North
25598,Joint,45-54,7020.0,b/c,pr,sb,1U,North
25599,Joint,45-54,7680.0,nob/c,pr,sb,1U,North
25600,Male,<25,3420.0,nob/c,pr,sb,1U,North
25601,Sex Not Available,65-74,39300.0,nob/c,pr,sb,1U,south
25602,Joint,45-54,14100.0,nob/c,pr,sb,1U,North
25603,Joint,45-54,17580.0,nob/c,pr,sb,1U,south
25604,Sex Not Available,65-74,5880.0,nob/c,pr,sb,1U,south
25605,Male,45-54,3960.0,b/c,pr,sb,1U,North
25606,Female,45-54,5340.0,nob/c,pr,sb,1U,North
25607,Sex Not Available,35-44,9000.0,nob/c,pr,sb,1U,south
25608,Male,25-34,6360.0,nob/c,pr,sb,1U,central
25609,Female,25-34,2640.0,nob/c,pr,sb,1U,central
25610,Joint,55-64,6360.0,nob/c,sr,sb,1U,North
25611,Sex Not Available,35-44,5100.0,b/c,pr,sb,1U,south
25612,Female,45-54,4380.0,b/c,pr,sb,1U,North
25613,Joint,55-64,,nob/c,pr,sb,1U,south
25614,Sex Not Available,35-44,12840.0,nob/c,pr,sb,1U,south
25615,Male,35-44,2940.0,nob/c,pr,sb,1U,North
25616,Female,<25,1500.0,nob/c,pr,sb,1U,North
25617,Male,45-54,6360.0,nob/c,pr,sb,1U,North
25618,Joint,65-74,,nob/c,pr,sb,1U,North
25619,Male,35-44,3180.0,nob/c,sr,sb,1U,North
25620,Male,45-54,,nob/c,pr,sb,1U,North
25621,Female,35-44,14580.0,nob/c,pr,sb,1U,North
25622,Male,25-34,6600.0,nob/c,pr,sb,1U,North
25623,Female,25-34,3180.0,nob/c,pr,sb,1U,North
25624,Sex Not Available,35-44,10560.0,nob/c,pr,sb,1U,south
25625,Female,45-54,5880.0,nob/c,pr,sb,1U,central
25626,Joint,55-64,16200.0,nob/c,pr,sb,1U,North
25627,Male,45-54,5100.0,b/c,pr,sb,1U,North
25628,Female,45-54,9360.0,nob/c,pr,sb,1U,south
25629,Male,65-74,1140.0,b/c,pr,sb,1U,North-East
25630,Joint,45-54,4800.0,nob/c,pr,sb,1U,North
25631,Joint,45-54,6900.0,nob/c,pr,sb,1U,North
25632,Male,65-74,1740.0,nob/c,pr,sb,1U,North
25633,Female,35-44,0.0,b/c,pr,sb,1U,North
25634,Joint,25-34,,b/c,pr,sb,1U,North
25635,Joint,25-34,13200.0,b/c,pr,sb,1U,North
25636,Joint,35-44,8580.0,b/c,pr,sb,1U,North
25637,Sex Not Available,65-74,6120.0,nob/c,pr,sb,1U,south
25638,Sex Not Available,35-44,5400.0,nob/c,pr,sb,1U,south
25639,Male,45-54,8760.0,nob/c,pr,sb,1U,North
25640,Male,65-74,3480.0,nob/c,pr,sb,1U,North
25641,Sex Not Available,55-64,6300.0,nob/c,pr,sb,1U,south
25642,Sex Not Available,35-44,7980.0,nob/c,pr,sb,1U,south
25643,Sex Not Available,>74,8400.0,nob/c,pr,sb,1U,south
25644,Female,25-34,,b/c,pr,sb,1U,central
25645,Joint,55-64,,b/c,pr,sb,1U,North
25646,Male,55-64,4440.0,b/c,pr,sb,1U,North
25647,Joint,25-34,11820.0,nob/c,pr,sb,1U,south
25648,Female,55-64,2280.0,nob/c,ir,sb,1U,North
25649,Male,25-34,3240.0,b/c,pr,sb,1U,North
25650,Sex Not Available,35-44,3240.0,nob/c,pr,sb,1U,south
25651,Male,45-54,3900.0,nob/c,pr,sb,1U,North
25652,Joint,45-54,11760.0,nob/c,pr,sb,1U,south
25653,Joint,65-74,6300.0,nob/c,pr,sb,1U,North
25654,Female,>74,3000.0,nob/c,pr,sb,1U,North
25655,Female,35-44,49920.0,nob/c,ir,sb,1U,south
25656,Male,45-54,12480.0,nob/c,ir,sb,1U,North
25657,Joint,65-74,6600.0,nob/c,pr,sb,1U,North
25658,Female,45-54,4980.0,nob/c,pr,sb,1U,North
25659,Female,55-64,7620.0,nob/c,ir,sb,1U,North-East
25660,Female,55-64,7020.0,nob/c,pr,sb,1U,North
25661,Sex Not Available,55-64,11460.0,nob/c,pr,sb,1U,south
25662,Sex Not Available,45-54,5460.0,nob/c,pr,sb,1U,North
25663,Sex Not Available,35-44,3600.0,b/c,pr,sb,1U,south
25664,Joint,45-54,8160.0,nob/c,pr,sb,1U,south
25665,Sex Not Available,55-64,5100.0,nob/c,ir,sb,1U,south
25666,Joint,25-34,4620.0,nob/c,pr,sb,1U,central
25667,Sex Not Available,35-44,4200.0,b/c,pr,sb,1U,North
25668,Female,65-74,4440.0,nob/c,pr,sb,1U,North
25669,Joint,45-54,8220.0,nob/c,pr,sb,1U,central
25670,Sex Not Available,45-54,3900.0,nob/c,pr,sb,1U,south
25671,Female,35-44,6420.0,nob/c,pr,sb,1U,south
25672,Female,35-44,3000.0,nob/c,pr,sb,1U,North
25673,Female,65-74,4140.0,nob/c,pr,sb,1U,North
25674,Joint,>74,2280.0,nob/c,pr,sb,1U,North
25675,Male,55-64,6540.0,nob/c,pr,sb,1U,North
25676,Sex Not Available,>74,3180.0,nob/c,pr,sb,1U,south
25677,Sex Not Available,35-44,9060.0,nob/c,pr,sb,1U,south
25678,Sex Not Available,45-54,7500.0,nob/c,pr,sb,1U,south
25679,Joint,>74,5400.0,nob/c,pr,sb,1U,North
25680,Joint,35-44,10620.0,nob/c,pr,sb,1U,south
25681,Sex Not Available,55-64,1440.0,nob/c,pr,sb,1U,south
25682,Sex Not Available,>74,4500.0,nob/c,pr,sb,1U,south
25683,Male,55-64,4800.0,b/c,pr,sb,1U,south
25684,Sex Not Available,65-74,3420.0,nob/c,pr,sb,1U,south
25685,Sex Not Available,25-34,6660.0,nob/c,pr,sb,1U,south
25686,Male,45-54,1140.0,nob/c,pr,sb,1U,North
25687,Male,>74,2760.0,nob/c,pr,sb,1U,North
25688,Female,55-64,4260.0,nob/c,pr,sb,1U,central
25689,Male,55-64,4920.0,b/c,pr,sb,1U,North
25690,Male,35-44,4740.0,nob/c,pr,sb,1U,North
25691,Joint,35-44,5340.0,nob/c,pr,sb,1U,North
25692,Male,>74,2580.0,nob/c,pr,sb,1U,North
25693,Sex Not Available,35-44,9060.0,nob/c,pr,sb,1U,south
25694,Sex Not Available,35-44,7020.0,nob/c,pr,sb,1U,south
25695,Joint,55-64,3780.0,nob/c,pr,sb,1U,central
25696,Sex Not Available,25-34,7320.0,nob/c,pr,sb,1U,south
25697,Joint,45-54,7080.0,nob/c,pr,sb,1U,North
25698,Male,35-44,2640.0,b/c,pr,sb,1U,south
25699,Joint,25-34,6360.0,nob/c,pr,sb,1U,south
25700,Joint,45-54,3060.0,nob/c,pr,sb,1U,North
25701,Sex Not Available,45-54,12420.0,nob/c,pr,sb,1U,south
25702,Male,35-44,9120.0,nob/c,pr,sb,1U,North
25703,Joint,45-54,10200.0,nob/c,ir,sb,1U,North
25704,Joint,25-34,,b/c,pr,sb,1U,North
25705,Sex Not Available,55-64,8100.0,nob/c,pr,sb,1U,south
25706,Female,55-64,8640.0,nob/c,pr,sb,2U,south
25707,Male,45-54,3960.0,nob/c,pr,sb,1U,North
25708,Joint,45-54,3120.0,nob/c,pr,sb,1U,central
25709,Female,55-64,2220.0,nob/c,pr,sb,1U,North-East
25710,Joint,25-34,5040.0,nob/c,pr,sb,1U,North
25711,Sex Not Available,35-44,6720.0,nob/c,pr,sb,1U,south
25712,Sex Not Available,55-64,10140.0,nob/c,sr,sb,1U,south
25713,Joint,35-44,9180.0,nob/c,pr,sb,1U,south
25714,Joint,55-64,3900.0,nob/c,pr,sb,1U,North
25715,Male,45-54,15360.0,nob/c,ir,sb,1U,south
25716,Joint,35-44,,b/c,pr,sb,1U,North
25717,Joint,45-54,6060.0,nob/c,pr,sb,1U,North
25718,Sex Not Available,45-54,13200.0,nob/c,pr,sb,1U,south
25719,Sex Not Available,35-44,4680.0,nob/c,pr,sb,1U,south
25720,Male,35-44,4020.0,nob/c,pr,sb,1U,North
25721,Sex Not Available,35-44,2460.0,b/c,pr,sb,1U,south
25722,Sex Not Available,45-54,9180.0,nob/c,pr,sb,1U,south
25723,Male,45-54,7980.0,nob/c,pr,sb,1U,North
25724,Female,>74,2460.0,nob/c,pr,sb,1U,North
25725,Female,45-54,2700.0,nob/c,pr,sb,1U,North
25726,Joint,45-54,22260.0,nob/c,pr,sb,1U,North
25727,Sex Not Available,25-34,,nob/c,pr,sb,1U,south
25728,Female,55-64,12360.0,nob/c,sr,sb,1U,North
25729,Male,55-64,3780.0,nob/c,pr,sb,1U,North
25730,Sex Not Available,45-54,10380.0,nob/c,sr,sb,1U,south
25731,Sex Not Available,25-34,9780.0,nob/c,pr,sb,1U,south
25732,Sex Not Available,65-74,6000.0,nob/c,pr,sb,1U,south
25733,Sex Not Available,55-64,5880.0,nob/c,pr,sb,1U,south
25734,Female,55-64,5160.0,nob/c,pr,sb,1U,North
25735,Sex Not Available,35-44,5340.0,nob/c,pr,sb,1U,south
25736,Sex Not Available,25-34,10920.0,nob/c,pr,sb,1U,south
25737,Sex Not Available,35-44,2700.0,nob/c,pr,sb,1U,south
25738,Male,55-64,2220.0,nob/c,pr,sb,1U,North
25739,Joint,65-74,6480.0,nob/c,pr,sb,1U,North
25740,Female,55-64,9780.0,nob/c,pr,sb,1U,North
25741,Male,45-54,7020.0,nob/c,pr,sb,1U,south
25742,Joint,>74,0.0,b/c,pr,sb,1U,North
25743,Joint,55-64,6900.0,nob/c,pr,sb,1U,North
25744,Female,55-64,5220.0,nob/c,pr,sb,1U,North
25745,Female,55-64,,nob/c,pr,sb,1U,North
25746,Male,55-64,9240.0,nob/c,ir,sb,1U,south
25747,Sex Not Available,35-44,10020.0,nob/c,pr,sb,1U,south
25748,Female,25-34,3120.0,nob/c,pr,sb,1U,North
25749,Joint,35-44,6960.0,nob/c,pr,sb,1U,North
25750,Sex Not Available,25-34,6960.0,nob/c,ir,sb,1U,south
25751,Male,25-34,3360.0,b/c,pr,sb,1U,North
25752,Male,25-34,14880.0,nob/c,ir,sb,1U,North
25753,Male,25-34,3060.0,nob/c,pr,sb,1U,North
25754,Female,55-64,3600.0,nob/c,pr,sb,1U,North
25755,Male,25-34,5640.0,nob/c,pr,sb,1U,south
25756,Female,65-74,4320.0,b/c,pr,sb,1U,south
25757,Sex Not Available,65-74,4320.0,nob/c,pr,sb,1U,south
25758,Joint,35-44,4980.0,nob/c,pr,sb,1U,North
25759,Sex Not Available,55-64,6060.0,nob/c,pr,sb,1U,south
25760,Male,65-74,4140.0,b/c,pr,sb,1U,North
