applicant_id,loan_id,loan_type,loan_purpose,loan_amount,loan_term,property_value,loan_to_value,secured_by,security_type
25297,25297,type1,p3,456500,240.0,778000.0,58.67609254,home,direct
25298,25298,type1,p3,176500,360.0,298000.0,59.22818792,home,direct
25299,25299,type2,p4,516500,360.0,,,home,direct
25300,25300,type1,p3,876500,360.0,1268000.0,69.12460568,home,direct
25301,25301,type3,p1,586500,360.0,618000.0,94.90291262,home,direct
25302,25302,type1,p3,206500,360.0,298000.0,69.29530201,home,direct
25303,25303,type3,p4,426500,360.0,488000.0,87.39754098,home,direct
25304,25304,type2,p3,126500,360.0,148000.0,85.47297297,home,direct
25305,25305,type1,p1,306500,360.0,,,home,direct
25306,25306,type1,p3,246500,360.0,348000.0,70.83333333,home,direct
25307,25307,type1,p2,256500,360.0,358000.0,71.64804469,home,direct
25308,25308,type3,p4,126500,360.0,268000.0,47.20149254,home,direct
25309,25309,type2,p3,386500,360.0,498000.0,77.61044177,home,direct
25310,25310,type2,p3,156500,360.0,178000.0,87.92134831,home,direct
25311,25311,type1,p4,486500,360.0,,,home,direct
25312,25312,type1,p1,406500,360.0,558000.0,72.84946237,home,direct
25313,25313,type3,p3,656500,360.0,708000.0,92.7259887,home,direct
25314,25314,type1,p1,506500,360.0,588000.0,86.13945578,home,direct
25315,25315,type1,p3,196500,360.0,258000.0,76.1627907,home,direct
25316,25316,type1,p1,566500,360.0,608000.0,93.17434211,home,direct
25317,25317,type1,p4,106500,360.0,448000.0,23.77232143,home,direct
25318,25318,type3,p4,516500,360.0,498000.0,103.7148594,home,direct
25319,25319,type3,p1,66500,240.0,68000.0,97.79411765,home,direct
25320,25320,type2,p3,216500,360.0,298000.0,72.65100671,home,direct
25321,25321,type1,p4,476500,360.0,618000.0,77.10355987,home,direct
25322,25322,type1,p3,96500,360.0,118000.0,81.77966102,home,direct
25323,25323,type1,p4,246500,360.0,318000.0,77.51572327,home,direct
25324,25324,type2,p3,86500,360.0,118000.0,73.30508475,home,direct
25325,25325,type1,p4,176500,312.0,228000.0,77.4122807,home,direct
25326,25326,type3,p3,436500,360.0,578000.0,75.51903114,home,direct
25327,25327,type1,p3,336500,360.0,558000.0,60.3046595,home,direct
25328,25328,type2,p3,216500,360.0,298000.0,72.65100671,home,direct
25329,25329,type2,p1,366500,360.0,378000.0,96.95767196,home,direct
25330,25330,type3,p4,226500,360.0,238000.0,95.16806723,home,direct
25331,25331,type1,p4,126500,180.0,148000.0,85.47297297,home,direct
25332,25332,type1,p3,216500,240.0,518000.0,41.7953668,home,direct
25333,25333,type1,p3,406500,240.0,678000.0,59.95575221,home,direct
25334,25334,type1,p3,206500,360.0,278000.0,74.28057554,home,direct
25335,25335,type1,p4,166500,360.0,198000.0,84.09090909,home,direct
25336,25336,type1,p3,146500,180.0,458000.0,31.98689956,home,direct
25337,25337,type1,p1,506500,360.0,538000.0,94.14498141,home,direct
25338,25338,type1,p1,116500,360.0,128000.0,91.015625,home,direct
25339,25339,type1,p3,366500,360.0,928000.0,39.49353448,home,direct
25340,25340,type3,p3,266500,360.0,,,home,direct
25341,25341,type2,p1,226500,360.0,228000.0,99.34210526,home,direct
25342,25342,type1,p3,266500,360.0,358000.0,74.44134078,home,direct
25343,25343,type1,p2,86500,180.0,138000.0,62.68115942,home,direct
25344,25344,type2,p3,116500,360.0,,,home,direct
25345,25345,type1,p1,196500,180.0,358000.0,54.88826816,home,direct
25346,25346,type3,p3,186500,240.0,258000.0,72.28682171,home,direct
25347,25347,type2,p1,346500,360.0,358000.0,96.7877095,home,direct
25348,25348,type1,p3,506500,360.0,878000.0,57.68792711,home,direct
25349,25349,type3,p1,126500,300.0,128000.0,98.828125,home,direct
25350,25350,type3,p4,506500,360.0,618000.0,81.9579288,home,direct
25351,25351,type1,p4,306500,360.0,438000.0,69.97716895,home,direct
25352,25352,type1,p1,506500,360.0,538000.0,94.14498141,home,direct
25353,25353,type3,p4,356500,360.0,,,home,direct
25354,25354,type1,p2,106500,180.0,188000.0,56.64893617,home,direct
25355,25355,type1,p1,496500,360.0,,,home,direct
25356,25356,type1,p3,486500,360.0,948000.0,51.3185654,home,direct
25357,25357,type1,p3,136500,360.0,268000.0,50.93283582,home,direct
25358,25358,type1,p1,186500,360.0,238000.0,78.36134454,home,direct
25359,25359,type1,p4,546500,360.0,858000.0,63.69463869,home,direct
25360,25360,type2,p3,176500,360.0,198000.0,89.14141414,home,direct
25361,25361,type2,p1,456500,360.0,468000.0,97.54273504,home,direct
25362,25362,type1,p1,416500,360.0,698000.0,59.67048711,home,direct
25363,25363,type1,p4,356500,360.0,528000.0,67.51893939,home,direct
25364,25364,type2,p3,526500,300.0,658000.0,80.01519757,home,direct
25365,25365,type1,p3,256500,180.0,508000.0,50.49212598,home,direct
25366,25366,type1,p1,566500,360.0,,,home,direct
25367,25367,type1,p3,196500,360.0,408000.0,48.16176471,home,direct
25368,25368,type3,p3,336500,360.0,418000.0,80.50239234,home,direct
25369,25369,type1,p3,406500,336.0,578000.0,70.32871972,home,direct
25370,25370,type3,p4,446500,360.0,568000.0,78.60915493,home,direct
25371,25371,type1,p1,316500,360.0,328000.0,96.49390244,home,direct
25372,25372,type1,p4,286500,360.0,318000.0,90.09433962,home,direct
25373,25373,type3,p1,206500,360.0,208000.0,99.27884615,home,direct
25374,25374,type1,p3,146500,360.0,318000.0,46.06918239,home,direct
25375,25375,type1,p4,446500,360.0,588000.0,75.93537415,home,direct
25376,25376,type1,p3,226500,360.0,318000.0,71.22641509,home,direct
25377,25377,type1,p4,406500,240.0,478000.0,85.041841,home,direct
25378,25378,type2,p3,446500,360.0,,,home,direct
25379,25379,type1,p4,306500,360.0,518000.0,59.16988417,home,direct
25380,25380,type1,p4,256500,240.0,398000.0,64.44723618,home,direct
25381,25381,type1,p3,206500,360.0,298000.0,69.29530201,home,direct
25382,25382,type1,p3,576500,360.0,978000.0,58.94683027,home,direct
25383,25383,type2,p3,256500,360.0,348000.0,73.70689655,home,direct
25384,25384,type1,p4,556500,180.0,798000.0,69.73684211,home,direct
25385,25385,type3,p4,236500,360.0,298000.0,79.36241611,home,direct
25386,25386,type1,p3,486500,324.0,928000.0,52.42456897,home,direct
25387,25387,type3,p3,416500,360.0,488000.0,85.34836066,home,direct
25388,25388,type3,p4,276500,360.0,308000.0,89.77272727,home,direct
25389,25389,type2,p4,126500,180.0,148000.0,85.47297297,home,direct
25390,25390,type2,p1,326500,360.0,338000.0,96.59763314,home,direct
25391,25391,type1,p4,486500,360.0,658000.0,73.93617021,home,direct
25392,25392,type1,p2,176500,360.0,,,home,direct
25393,25393,type1,p4,406500,360.0,548000.0,74.17883212,home,direct
25394,25394,type1,p3,726500,360.0,,,home,direct
25395,25395,type2,p4,266500,360.0,288000.0,92.53472222,home,direct
25396,25396,type2,p3,216500,360.0,258000.0,83.91472868,home,direct
25397,25397,type3,p4,366500,300.0,598000.0,61.28762542,home,direct
25398,25398,type1,p1,566500,360.0,628000.0,90.20700637,home,direct
25399,25399,type1,p4,386500,360.0,488000.0,79.20081967,home,direct
25400,25400,type1,p4,506500,360.0,678000.0,74.70501475,home,direct
25401,25401,type1,p4,226500,360.0,258000.0,87.79069767,home,direct
25402,25402,type1,p3,416500,360.0,808000.0,51.5470297,home,direct
25403,25403,type1,p4,176500,360.0,268000.0,65.85820896,home,direct
25404,25404,type1,p1,506500,360.0,678000.0,74.70501475,home,direct
25405,25405,type1,p1,396500,360.0,388000.0,102.1907216,home,direct
25406,25406,type1,p4,606500,360.0,828000.0,73.24879227,home,direct
25407,25407,type1,p1,626500,360.0,788000.0,79.50507614,home,direct
25408,25408,type1,p4,576500,180.0,2608000.0,22.10506135,home,direct
25409,25409,type2,p3,126500,360.0,148000.0,85.47297297,home,direct
25410,25410,type1,p1,556500,360.0,618000.0,90.04854369,home,direct
25411,25411,type1,p4,546500,360.0,728000.0,75.06868132,home,direct
25412,25412,type1,p4,196500,240.0,278000.0,70.68345324,home,direct
25413,25413,type2,p1,126500,360.0,128000.0,98.828125,home,direct
25414,25414,type1,p1,356500,360.0,,,home,direct
25415,25415,type1,p3,286500,180.0,368000.0,77.85326087,home,direct
25416,25416,type1,p4,166500,144.0,,,home,direct
25417,25417,type1,p3,226500,360.0,298000.0,76.00671141,home,direct
25418,25418,type1,p2,486500,360.0,858000.0,56.7016317,home,direct
25419,25419,type1,p4,156500,360.0,,,home,direct
25420,25420,type1,p4,236500,360.0,738000.0,32.04607046,home,direct
25421,25421,type1,p3,486500,156.0,828000.0,58.75603865,home,direct
25422,25422,type1,p3,186500,360.0,378000.0,49.33862434,home,direct
25423,25423,type1,p3,396500,180.0,568000.0,69.80633803,home,direct
25424,25424,type3,p4,346500,360.0,408000.0,84.92647059,home,direct
25425,25425,type3,p4,626500,360.0,628000.0,99.7611465,home,direct
25426,25426,type1,p3,336500,324.0,578000.0,58.21799308,home,direct
25427,25427,type1,p3,306500,360.0,528000.0,58.04924242,home,direct
25428,25428,type1,p3,416500,360.0,558000.0,74.64157706,home,direct
25429,25429,type1,p4,436500,180.0,908000.0,48.07268722,home,direct
25430,25430,type1,p3,486500,360.0,578000.0,84.16955017,home,direct
25431,25431,type1,p4,286500,360.0,,,home,direct
25432,25432,type2,p4,516500,360.0,638000.0,80.95611285,home,direct
25433,25433,type1,p4,596500,360.0,758000.0,78.6939314,home,direct
25434,25434,type1,p3,716500,360.0,1198000.0,59.80801336,home,direct
25435,25435,type3,p3,566500,360.0,608000.0,93.17434211,home,direct
25436,25436,type1,p3,296500,360.0,368000.0,80.57065217,home,direct
25437,25437,type1,p4,356500,360.0,448000.0,79.57589286,home,direct
25438,25438,type1,p1,256500,360.0,268000.0,95.70895522,home,direct
25439,25439,type1,p1,586500,360.0,728000.0,80.56318681,home,direct
25440,25440,type1,p4,626500,360.0,728000.0,86.05769231,home,direct
25441,25441,type1,p3,266500,360.0,528000.0,50.47348485,home,direct
25442,25442,type1,p1,236500,360.0,238000.0,99.3697479,home,direct
25443,25443,type1,p4,286500,360.0,548000.0,52.2810219,home,direct
25444,25444,type3,p4,566500,360.0,658000.0,86.09422492,home,direct
25445,25445,type1,p1,656500,360.0,698000.0,94.05444126,home,direct
25446,25446,type1,p1,466500,360.0,668000.0,69.83532934,home,direct
25447,25447,type2,p4,186500,360.0,218000.0,85.55045872,home,direct
25448,25448,type1,p3,416500,360.0,798000.0,52.19298246,home,direct
25449,25449,type1,p1,356500,360.0,658000.0,54.17933131,home,direct
25450,25450,type2,p3,386500,360.0,488000.0,79.20081967,home,direct
25451,25451,type1,p4,446500,360.0,468000.0,95.40598291,home,direct
25452,25452,type1,p4,226500,324.0,238000.0,95.16806723,home,direct
25453,25453,type1,p3,296500,300.0,,,home,direct
25454,25454,type1,p4,376500,360.0,438000.0,85.95890411,home,direct
25455,25455,type1,p2,326500,360.0,438000.0,74.543379,home,direct
25456,25456,type1,p3,256500,360.0,488000.0,52.56147541,home,direct
25457,25457,type3,p3,206500,180.0,,,home,direct
25458,25458,type3,p4,216500,360.0,218000.0,99.31192661,home,direct
25459,25459,type1,p3,706500,360.0,888000.0,79.56081081,home,direct
25460,25460,type3,p4,246500,360.0,258000.0,95.54263566,home,direct
25461,25461,type1,p3,266500,360.0,338000.0,78.84615385,home,direct
25462,25462,type1,p1,416500,360.0,518000.0,80.40540541,home,direct
25463,25463,type1,p1,376500,360.0,418000.0,90.07177033,home,direct
25464,25464,type1,p4,366500,240.0,538000.0,68.12267658,home,direct
25465,25465,type1,p3,276500,360.0,408000.0,67.76960784,home,direct
25466,25466,type1,p4,496500,360.0,668000.0,74.32634731,home,direct
25467,25467,type3,p3,236500,360.0,278000.0,85.07194245,home,direct
25468,25468,type1,p3,226500,180.0,448000.0,50.55803571,home,direct
25469,25469,type3,p3,346500,360.0,358000.0,96.7877095,home,direct
25470,25470,type1,p4,286500,360.0,408000.0,70.22058824,home,direct
25471,25471,type1,p1,406500,360.0,438000.0,92.80821918,home,direct
25472,25472,type1,p4,276500,240.0,298000.0,92.7852349,home,direct
25473,25473,type2,p4,166500,360.0,188000.0,88.56382979,home,direct
25474,25474,type3,p3,366500,360.0,468000.0,78.31196581,home,direct
25475,25475,type1,p2,196500,180.0,,,home,direct
25476,25476,type2,p4,216500,360.0,,,home,direct
25477,25477,type1,p1,206500,360.0,228000.0,90.57017544,home,direct
25478,25478,type1,p3,146500,360.0,208000.0,70.43269231,home,direct
25479,25479,type2,p4,456500,360.0,,,home,direct
25480,25480,type1,p3,536500,360.0,778000.0,68.95886889,home,direct
25481,25481,type1,p4,366500,240.0,488000.0,75.10245902,home,direct
25482,25482,type1,p3,106500,360.0,168000.0,63.39285714,home,direct
25483,25483,type2,p1,136500,360.0,138000.0,98.91304348,home,direct
25484,25484,type1,p1,366500,360.0,388000.0,94.45876289,home,direct
25485,25485,type1,p4,336500,360.0,608000.0,55.34539474,home,direct
25486,25486,type1,p3,446500,360.0,558000.0,80.01792115,home,direct
25487,25487,type1,p4,386500,360.0,448000.0,86.27232143,home,direct
25488,25488,type1,p1,696500,360.0,778000.0,89.52442159,home,direct
25489,25489,type1,p4,236500,360.0,318000.0,74.37106918,home,direct
25490,25490,type3,p4,616500,360.0,1048000.0,58.82633588,home,direct
25491,25491,type1,p4,196500,360.0,338000.0,58.13609467,home,direct
25492,25492,type1,p4,576500,360.0,788000.0,73.15989848,home,direct
25493,25493,type2,p3,236500,360.0,,,home,direct
25494,25494,type2,p4,236500,360.0,288000.0,82.11805556,home,direct
25495,25495,type2,p3,256500,360.0,328000.0,78.20121951,home,direct
25496,25496,type3,p4,376500,360.0,408000.0,92.27941176,home,direct
25497,25497,type2,p4,286500,360.0,298000.0,96.1409396,home,direct
25498,25498,type1,p4,446500,348.0,538000.0,82.99256506,home,direct
25499,25499,type1,p4,276500,360.0,348000.0,79.45402299,home,direct
25500,25500,type1,p1,386500,360.0,398000.0,97.11055276,home,direct
25501,25501,type1,p3,216500,180.0,368000.0,58.83152174,home,direct
25502,25502,type1,p2,156500,360.0,,,home,direct
25503,25503,type1,p3,206500,360.0,308000.0,67.04545455,home,direct
25504,25504,type2,p4,296500,360.0,288000.0,102.9513889,home,direct
25505,25505,type2,p4,306500,360.0,338000.0,90.68047337,home,direct
25506,25506,type1,p4,276500,360.0,348000.0,79.45402299,home,direct
25507,25507,type1,p4,296500,360.0,508000.0,58.36614173,home,direct
25508,25508,type1,p1,536500,360.0,598000.0,89.71571906,home,direct
25509,25509,type2,p2,56500,300.0,78000.0,72.43589744,home,direct
25510,25510,type1,p3,366500,360.0,488000.0,75.10245902,home,direct
25511,25511,type2,p3,346500,360.0,458000.0,75.65502183,home,direct
25512,25512,type1,p3,266500,180.0,338000.0,78.84615385,home,direct
25513,25513,type1,p4,306500,360.0,408000.0,75.12254902,home,direct
25514,25514,type1,p1,126500,360.0,168000.0,75.29761905,home,direct
25515,25515,type2,p1,386500,360.0,388000.0,99.61340206,home,direct
25516,25516,type2,p3,136500,360.0,168000.0,81.25,home,direct
25517,25517,type1,p3,486500,360.0,688000.0,70.7122093,home,direct
25518,25518,type1,p1,556500,360.0,658000.0,84.57446809,home,direct
25519,25519,type1,p3,226500,360.0,278000.0,81.47482014,home,direct
25520,25520,type1,p3,256500,240.0,,,home,direct
25521,25521,type1,p4,256500,360.0,478000.0,53.66108787,home,direct
25522,25522,type1,p4,296500,360.0,458000.0,64.73799127,home,direct
25523,25523,type1,p1,356500,360.0,418000.0,85.28708134,home,direct
25524,25524,type1,p3,156500,360.0,258000.0,60.65891473,home,direct
25525,25525,type1,p3,226500,360.0,318000.0,71.22641509,home,direct
25526,25526,type1,p3,146500,240.0,178000.0,82.30337079,home,direct
25527,25527,type3,p4,616500,360.0,708000.0,87.07627119,home,direct
25528,25528,type1,p3,326500,360.0,418000.0,78.11004785,home,direct
25529,25529,type1,p3,146500,360.0,318000.0,46.06918239,home,direct
25530,25530,type2,p3,486500,360.0,578000.0,84.16955017,home,direct
25531,25531,type1,p3,356500,360.0,608000.0,58.63486842,home,direct
25532,25532,type1,p3,226500,360.0,,,home,direct
25533,25533,type1,p4,86500,360.0,208000.0,41.58653846,home,direct
25534,25534,type1,p3,406500,120.0,988000.0,41.1437247,home,direct
25535,25535,type1,p1,116500,300.0,148000.0,78.71621622,home,direct
25536,25536,type2,p1,216500,360.0,228000.0,94.95614035,home,direct
25537,25537,type1,p4,396500,360.0,468000.0,84.72222222,home,direct
25538,25538,type1,p4,596500,360.0,658000.0,90.65349544,home,direct
25539,25539,type1,p4,516500,360.0,908000.0,56.88325991,home,direct
25540,25540,type1,p3,156500,360.0,298000.0,52.51677852,home,direct
25541,25541,type3,p3,486500,360.0,488000.0,99.69262295,home,direct
25542,25542,type1,p3,346500,360.0,498000.0,69.57831325,home,direct
25543,25543,type1,p4,486500,360.0,558000.0,87.18637993,home,direct
25544,25544,type1,p3,456500,240.0,538000.0,84.85130112,home,direct
25545,25545,type3,p4,336500,360.0,378000.0,89.02116402,home,direct
25546,25546,type1,p3,536500,360.0,738000.0,72.69647696,home,direct
25547,25547,type1,p1,216500,360.0,218000.0,99.31192661,home,direct
25548,25548,type1,p3,186500,180.0,,,home,direct
25549,25549,type1,p4,336500,360.0,848000.0,39.68160377,home,direct
25550,25550,type1,p4,326500,360.0,,,home,direct
25551,25551,type1,p4,236500,360.0,328000.0,72.10365854,home,direct
25552,25552,type1,p4,536500,360.0,868000.0,61.80875576,home,direct
25553,25553,type1,p1,76500,360.0,208000.0,36.77884615,home,direct
25554,25554,type1,p4,556500,360.0,628000.0,88.61464968,home,direct
25555,25555,type2,p4,316500,360.0,338000.0,93.63905325,home,direct
25556,25556,type1,p4,186500,360.0,238000.0,78.36134454,home,direct
25557,25557,type1,p4,506500,360.0,538000.0,94.14498141,home,direct
25558,25558,type1,p4,466500,360.0,588000.0,79.33673469,home,direct
25559,25559,type2,p1,286500,360.0,298000.0,96.1409396,home,direct
25560,25560,type1,p4,726500,360.0,1008000.0,72.0734127,home,direct
25561,25561,type1,p1,366500,324.0,,,home,direct
25562,25562,type2,p3,116500,180.0,158000.0,73.73417722,home,direct
25563,25563,type1,p4,246500,360.0,388000.0,63.53092784,home,direct
25564,25564,type1,p3,606500,360.0,,,home,direct
25565,25565,type1,p4,226500,360.0,1538000.0,14.72691808,home,direct
25566,25566,type2,p1,486500,360.0,498000.0,97.69076305,home,direct
25567,25567,type2,p4,126500,360.0,138000.0,91.66666667,home,direct
25568,25568,type1,p3,266500,240.0,508000.0,52.46062992,home,direct
25569,25569,type1,p3,556500,360.0,998000.0,55.76152305,home,direct
25570,25570,type2,p3,346500,360.0,398000.0,87.06030151,home,direct
25571,25571,type2,p4,266500,360.0,318000.0,83.80503145,home,direct
25572,25572,type1,p1,106500,360.0,178000.0,59.83146067,home,direct
25573,25573,type2,p3,146500,360.0,198000.0,73.98989899,home,direct
25574,25574,type1,p3,516500,360.0,878000.0,58.82687927,home,direct
25575,25575,type3,p4,426500,360.0,478000.0,89.22594142,home,direct
25576,25576,type1,p3,406500,360.0,828000.0,49.0942029,home,direct
25577,25577,type1,p1,156500,360.0,178000.0,87.92134831,home,direct
25578,25578,type1,p1,226500,300.0,,,home,direct
25579,25579,type3,p3,296500,360.0,318000.0,93.23899371,home,direct
25580,25580,type1,p1,356500,360.0,378000.0,94.31216931,home,direct
25581,25581,type1,p3,106500,360.0,148000.0,71.95945946,home,direct
25582,25582,type3,p3,566500,360.0,648000.0,87.42283951,home,direct
