applicant_id,credit_worthiness,open_credit,credit_type,credit_score,co_applicant_credit_type,negative_amortization,interest_only,lump_sum_payment,debt_to_income_ratio
25236,l1,nopc,EXP,779,CIB,neg_amm,not_int,not_lpsm,40.0
25237,l1,nopc,CRIF,565,EXP,not_neg,not_int,not_lpsm,30.0
25238,l1,nopc,EQUI,792,EXP,not_neg,not_int,not_lpsm,
25239,l1,nopc,EXP,753,CIB,not_neg,not_int,not_lpsm,43.0
25240,l2,nopc,EQUI,838,EXP,not_neg,not_int,not_lpsm,
25241,l1,nopc,CRIF,769,CIB,not_neg,not_int,not_lpsm,
25242,l1,nopc,CIB,851,EXP,not_neg,not_int,not_lpsm,50.0
25243,l1,nopc,CIB,517,CIB,not_neg,not_int,lpsm,38.0
25244,l1,nopc,CIB,852,CIB,not_neg,not_int,not_lpsm,41.0
25245,l1,nopc,CIB,587,EXP,not_neg,not_int,not_lpsm,43.0
25246,l1,nopc,EXP,694,EXP,not_neg,not_int,not_lpsm,42.0
25247,l1,nopc,CIB,781,CIB,not_neg,not_int,not_lpsm,45.0
25248,l1,nopc,CRIF,729,CIB,neg_amm,not_int,not_lpsm,51.0
25249,l1,nopc,EQUI,597,EXP,not_neg,not_int,not_lpsm,
25250,l1,nopc,EXP,640,EXP,not_neg,not_int,not_lpsm,40.0
25251,l1,nopc,EQUI,719,EXP,not_neg,int_only,not_lpsm,
25252,l1,nopc,EXP,744,CIB,not_neg,not_int,not_lpsm,
25253,l1,nopc,CRIF,768,CIB,not_neg,not_int,not_lpsm,43.0
25254,l1,nopc,CIB,770,CIB,not_neg,not_int,not_lpsm,26.0
25255,l1,nopc,EQUI,850,EXP,not_neg,int_only,not_lpsm,
25256,l1,nopc,CIB,598,CIB,not_neg,not_int,not_lpsm,27.0
25257,l1,nopc,CRIF,818,CIB,not_neg,not_int,not_lpsm,31.0
25258,l1,nopc,EXP,614,CIB,not_neg,not_int,not_lpsm,
25259,l1,nopc,CRIF,604,EXP,not_neg,not_int,not_lpsm,16.0
25260,l1,nopc,EXP,892,CIB,not_neg,not_int,not_lpsm,
25261,l1,nopc,EXP,804,CIB,not_neg,not_int,not_lpsm,
25262,l1,nopc,EXP,737,CIB,not_neg,not_int,not_lpsm,26.0
25263,l1,nopc,CIB,888,EXP,not_neg,not_int,not_lpsm,30.0
25264,l1,nopc,CIB,543,EXP,not_neg,not_int,not_lpsm,32.0
25265,l1,nopc,CRIF,547,EXP,not_neg,not_int,not_lpsm,44.0
25266,l1,nopc,EXP,571,EXP,not_neg,not_int,not_lpsm,31.0
25267,l1,nopc,CIB,803,EXP,not_neg,not_int,not_lpsm,45.0
25268,l1,nopc,CIB,639,CIB,not_neg,not_int,not_lpsm,48.0
25269,l2,nopc,CIB,869,EXP,not_neg,not_int,not_lpsm,40.0
25270,l1,nopc,CRIF,621,CIB,neg_amm,not_int,not_lpsm,19.0
25271,l1,nopc,EXP,715,EXP,not_neg,not_int,not_lpsm,42.0
25272,l1,nopc,CRIF,774,EXP,not_neg,not_int,not_lpsm,40.0
25273,l1,nopc,EXP,651,EXP,not_neg,not_int,not_lpsm,39.0
25274,l1,nopc,EXP,728,CIB,not_neg,not_int,not_lpsm,44.0
25275,l1,nopc,CRIF,618,EXP,not_neg,not_int,not_lpsm,43.0
25276,l1,nopc,EQUI,574,EXP,not_neg,not_int,not_lpsm,
25277,l1,nopc,CRIF,505,CIB,not_neg,not_int,not_lpsm,44.0
25278,l1,nopc,CRIF,773,EXP,not_neg,not_int,not_lpsm,26.0
25279,l1,nopc,CRIF,716,CIB,not_neg,not_int,not_lpsm,41.0
25280,l1,nopc,CRIF,798,CIB,neg_amm,not_int,not_lpsm,36.0
25281,l1,nopc,CIB,807,CIB,not_neg,not_int,not_lpsm,27.0
25282,l1,nopc,EXP,530,CIB,not_neg,not_int,not_lpsm,16.0
25283,l1,nopc,EXP,729,EXP,neg_amm,not_int,not_lpsm,37.0
25284,l1,nopc,CIB,815,EXP,not_neg,not_int,not_lpsm,49.0
25285,l1,nopc,EQUI,703,EXP,not_neg,not_int,not_lpsm,
25286,l1,nopc,EXP,668,EXP,not_neg,not_int,not_lpsm,40.0
25287,l1,nopc,CRIF,611,EXP,not_neg,not_int,not_lpsm,41.0
25288,l1,nopc,CRIF,814,CIB,neg_amm,not_int,not_lpsm,39.0
25289,l1,nopc,CIB,843,CIB,not_neg,not_int,not_lpsm,43.0
25290,l1,nopc,EXP,845,CIB,not_neg,not_int,not_lpsm,23.0
25291,l1,nopc,EQUI,635,EXP,not_neg,not_int,not_lpsm,
25292,l1,nopc,CIB,824,CIB,not_neg,not_int,lpsm,42.0
25293,l1,nopc,CIB,519,CIB,neg_amm,not_int,not_lpsm,30.0
25294,l1,nopc,EXP,559,CIB,not_neg,not_int,lpsm,39.0
25295,l1,nopc,EXP,633,CIB,neg_amm,not_int,not_lpsm,43.0
25296,l1,nopc,CRIF,621,EXP,not_neg,not_int,not_lpsm,30.0
25297,l1,nopc,CRIF,837,CIB,not_neg,not_int,not_lpsm,43.0
25298,l1,nopc,CIB,779,EXP,not_neg,not_int,not_lpsm,21.0
25299,l1,nopc,EQUI,847,EXP,not_neg,not_int,not_lpsm,
25300,l1,nopc,EXP,885,CIB,not_neg,int_only,not_lpsm,45.0
25301,l1,nopc,CRIF,584,CIB,not_neg,not_int,not_lpsm,51.0
25302,l1,nopc,EXP,630,CIB,not_neg,not_int,not_lpsm,54.0
25303,l1,nopc,CIB,589,CIB,not_neg,not_int,not_lpsm,
25304,l1,nopc,CRIF,714,CIB,not_neg,not_int,not_lpsm,42.0
25305,l1,nopc,EQUI,723,EXP,neg_amm,not_int,not_lpsm,
25306,l1,nopc,CIB,654,EXP,not_neg,not_int,not_lpsm,27.0
25307,l1,nopc,EXP,724,CIB,not_neg,not_int,not_lpsm,48.0
25308,l1,nopc,EXP,540,EXP,not_neg,not_int,not_lpsm,
25309,l1,nopc,EXP,856,CIB,not_neg,not_int,not_lpsm,51.0
25310,l2,nopc,CIB,527,CIB,not_neg,not_int,not_lpsm,61.0
25311,l1,nopc,EQUI,605,EXP,not_neg,not_int,not_lpsm,
25312,l1,nopc,CRIF,738,CIB,not_neg,not_int,not_lpsm,38.0
25313,l1,nopc,CRIF,811,EXP,not_neg,not_int,not_lpsm,31.0
25314,l1,nopc,CRIF,546,CIB,not_neg,not_int,not_lpsm,35.0
25315,l1,nopc,CRIF,569,CIB,not_neg,not_int,not_lpsm,27.0
25316,l1,nopc,EXP,806,EXP,not_neg,not_int,not_lpsm,46.0
25317,l1,nopc,CRIF,537,EXP,not_neg,not_int,not_lpsm,24.0
25318,l1,nopc,CIB,759,EXP,not_neg,not_int,not_lpsm,
25319,l1,nopc,EXP,734,CIB,not_neg,not_int,not_lpsm,33.0
25320,l1,nopc,CIB,517,CIB,not_neg,not_int,not_lpsm,30.0
25321,l1,nopc,CRIF,547,CIB,not_neg,not_int,not_lpsm,31.0
25322,l1,nopc,CRIF,594,CIB,not_neg,not_int,not_lpsm,49.0
25323,l1,nopc,EXP,853,EXP,not_neg,not_int,not_lpsm,44.0
25324,l2,nopc,EXP,538,CIB,not_neg,not_int,not_lpsm,17.0
25325,l1,nopc,EXP,836,CIB,not_neg,not_int,not_lpsm,40.0
25326,l1,nopc,CRIF,658,EXP,neg_amm,not_int,not_lpsm,60.0
25327,l1,nopc,EXP,670,CIB,not_neg,not_int,not_lpsm,44.0
25328,l1,nopc,CIB,800,CIB,not_neg,not_int,not_lpsm,37.0
25329,l1,nopc,EXP,884,CIB,not_neg,not_int,not_lpsm,38.0
25330,l1,nopc,CIB,583,EXP,not_neg,not_int,not_lpsm,
25331,l1,nopc,CRIF,633,CIB,not_neg,not_int,not_lpsm,41.0
25332,l1,nopc,CRIF,666,EXP,not_neg,not_int,not_lpsm,30.0
25333,l1,nopc,CIB,742,CIB,not_neg,not_int,not_lpsm,52.0
25334,l1,nopc,EXP,640,CIB,not_neg,not_int,not_lpsm,45.0
25335,l1,nopc,CIB,512,EXP,not_neg,not_int,not_lpsm,41.0
25336,l1,nopc,EXP,508,EXP,neg_amm,not_int,not_lpsm,27.0
25337,l1,nopc,CIB,699,CIB,not_neg,not_int,not_lpsm,45.0
25338,l1,nopc,CRIF,581,CIB,not_neg,not_int,not_lpsm,47.0
25339,l1,nopc,EXP,723,CIB,not_neg,not_int,not_lpsm,20.0
25340,l1,nopc,EQUI,692,EXP,not_neg,not_int,not_lpsm,
25341,l1,nopc,CIB,522,EXP,not_neg,not_int,not_lpsm,50.0
25342,l1,nopc,EXP,830,EXP,not_neg,not_int,not_lpsm,27.0
25343,l1,nopc,CIB,877,CIB,not_neg,int_only,not_lpsm,20.0
25344,l1,nopc,EQUI,614,EXP,not_neg,not_int,not_lpsm,
25345,l1,nopc,EXP,706,EXP,not_neg,not_int,not_lpsm,22.0
25346,l1,nopc,CRIF,546,CIB,not_neg,not_int,not_lpsm,30.0
25347,l1,nopc,CIB,858,EXP,not_neg,not_int,not_lpsm,53.0
25348,l1,nopc,CIB,727,CIB,not_neg,not_int,not_lpsm,31.0
25349,l2,nopc,CRIF,626,CIB,neg_amm,not_int,not_lpsm,45.0
25350,l1,nopc,CIB,620,EXP,not_neg,not_int,not_lpsm,
25351,l1,nopc,CRIF,580,CIB,not_neg,not_int,not_lpsm,47.0
25352,l1,nopc,CRIF,698,EXP,not_neg,not_int,not_lpsm,47.0
25353,l1,nopc,EQUI,609,EXP,not_neg,not_int,not_lpsm,
25354,l1,nopc,CRIF,623,CIB,neg_amm,not_int,not_lpsm,30.0
25355,l1,nopc,EQUI,544,EXP,not_neg,not_int,not_lpsm,
25356,l1,nopc,CIB,645,EXP,not_neg,not_int,not_lpsm,46.0
25357,l1,nopc,CRIF,620,CIB,not_neg,not_int,not_lpsm,25.0
25358,l1,nopc,EXP,657,EXP,not_neg,not_int,not_lpsm,41.0
25359,l1,nopc,CIB,652,CIB,not_neg,not_int,not_lpsm,36.0
25360,l1,nopc,CIB,860,EXP,not_neg,not_int,not_lpsm,32.0
25361,l1,nopc,CIB,712,EXP,not_neg,not_int,not_lpsm,54.0
25362,l1,nopc,CIB,787,CIB,not_neg,not_int,not_lpsm,34.0
25363,l1,nopc,EXP,866,EXP,not_neg,not_int,not_lpsm,45.0
25364,l1,nopc,CRIF,513,EXP,not_neg,int_only,not_lpsm,57.0
25365,l1,nopc,EXP,737,EXP,not_neg,not_int,not_lpsm,43.0
25366,l1,nopc,EQUI,694,EXP,not_neg,not_int,not_lpsm,
25367,l1,nopc,EXP,501,CIB,not_neg,not_int,not_lpsm,42.0
25368,l1,nopc,CIB,876,EXP,not_neg,not_int,not_lpsm,59.0
25369,l1,nopc,CIB,771,CIB,not_neg,not_int,not_lpsm,39.0
25370,l1,nopc,EXP,898,CIB,not_neg,not_int,not_lpsm,
25371,l1,nopc,CRIF,815,EXP,neg_amm,not_int,not_lpsm,32.0
25372,l1,nopc,EXP,736,CIB,not_neg,not_int,not_lpsm,46.0
25373,l1,nopc,CIB,885,EXP,not_neg,not_int,not_lpsm,42.0
25374,l1,nopc,EXP,760,CIB,not_neg,not_int,not_lpsm,35.0
25375,l1,nopc,CIB,514,CIB,neg_amm,not_int,not_lpsm,43.0
25376,l1,nopc,CIB,678,CIB,neg_amm,not_int,not_lpsm,48.0
25377,l1,nopc,CIB,843,EXP,not_neg,not_int,not_lpsm,35.0
25378,l1,nopc,EQUI,597,EXP,not_neg,int_only,not_lpsm,
25379,l1,nopc,CIB,698,CIB,neg_amm,not_int,not_lpsm,40.0
25380,l1,nopc,CIB,536,CIB,not_neg,not_int,not_lpsm,32.0
25381,l1,nopc,CIB,875,EXP,not_neg,not_int,not_lpsm,38.0
25382,l1,nopc,CIB,537,CIB,neg_amm,not_int,not_lpsm,55.0
25383,l1,nopc,CRIF,523,CIB,not_neg,not_int,not_lpsm,46.0
25384,l1,nopc,CIB,822,EXP,not_neg,not_int,not_lpsm,31.0
25385,l1,nopc,EXP,703,CIB,not_neg,not_int,not_lpsm,
25386,l1,nopc,CIB,638,CIB,not_neg,not_int,not_lpsm,30.0
25387,l1,nopc,CIB,619,CIB,not_neg,not_int,not_lpsm,30.0
25388,l1,nopc,CRIF,671,CIB,not_neg,not_int,not_lpsm,
25389,l1,nopc,CIB,580,EXP,not_neg,not_int,not_lpsm,29.0
25390,l1,nopc,CIB,512,CIB,not_neg,not_int,not_lpsm,47.0
25391,l1,nopc,EXP,828,EXP,not_neg,not_int,not_lpsm,29.0
25392,l1,nopc,EQUI,588,EXP,not_neg,not_int,not_lpsm,
25393,l1,nopc,CIB,822,EXP,not_neg,not_int,not_lpsm,13.0
25394,l1,nopc,EQUI,730,EXP,not_neg,not_int,not_lpsm,
25395,l1,nopc,EXP,858,CIB,not_neg,not_int,not_lpsm,
25396,l1,nopc,EXP,815,CIB,not_neg,not_int,not_lpsm,32.0
25397,l1,nopc,EXP,597,EXP,not_neg,not_int,not_lpsm,
25398,l1,nopc,CIB,731,CIB,not_neg,not_int,not_lpsm,49.0
25399,l1,nopc,CIB,646,EXP,neg_amm,not_int,not_lpsm,30.0
25400,l1,nopc,EXP,563,CIB,not_neg,not_int,not_lpsm,27.0
25401,l1,nopc,CIB,525,CIB,not_neg,not_int,not_lpsm,47.0
25402,l1,nopc,CRIF,585,EXP,not_neg,not_int,not_lpsm,44.0
25403,l1,nopc,CRIF,783,EXP,not_neg,not_int,not_lpsm,40.0
25404,l1,nopc,EXP,782,CIB,not_neg,not_int,not_lpsm,49.0
25405,l1,nopc,CIB,540,CIB,not_neg,not_int,not_lpsm,17.0
25406,l1,nopc,CRIF,761,EXP,not_neg,not_int,not_lpsm,36.0
25407,l1,nopc,EXP,784,CIB,not_neg,not_int,not_lpsm,44.0
25408,l1,nopc,CIB,725,EXP,not_neg,not_int,not_lpsm,46.0
25409,l1,nopc,CRIF,657,EXP,not_neg,not_int,not_lpsm,49.0
25410,l1,nopc,EXP,752,CIB,neg_amm,not_int,not_lpsm,40.0
25411,l1,nopc,EXP,715,EXP,not_neg,not_int,not_lpsm,35.0
25412,l1,nopc,CIB,756,EXP,not_neg,not_int,not_lpsm,47.0
25413,l2,nopc,CIB,834,CIB,not_neg,not_int,not_lpsm,40.0
25414,l1,nopc,EQUI,557,EXP,not_neg,not_int,not_lpsm,
25415,l1,nopc,CRIF,833,CIB,not_neg,not_int,not_lpsm,31.0
25416,l2,nopc,EQUI,585,EXP,not_neg,not_int,not_lpsm,
25417,l1,nopc,CRIF,880,CIB,not_neg,not_int,not_lpsm,42.0
25418,l1,nopc,CRIF,616,EXP,not_neg,not_int,not_lpsm,21.0
25419,l1,nopc,EQUI,727,EXP,not_neg,not_int,not_lpsm,
25420,l1,nopc,CIB,654,EXP,not_neg,not_int,not_lpsm,47.0
25421,l1,nopc,EXP,561,CIB,not_neg,not_int,not_lpsm,25.0
25422,l1,nopc,CIB,791,CIB,not_neg,not_int,not_lpsm,21.0
25423,l1,nopc,CRIF,613,EXP,not_neg,not_int,not_lpsm,36.0
25424,l1,nopc,EXP,884,EXP,not_neg,not_int,not_lpsm,
25425,l1,nopc,EXP,570,EXP,not_neg,not_int,not_lpsm,
25426,l1,nopc,EXP,805,CIB,neg_amm,not_int,not_lpsm,49.0
25427,l1,nopc,CIB,899,EXP,not_neg,not_int,not_lpsm,44.0
25428,l1,nopc,EXP,890,CIB,not_neg,not_int,not_lpsm,33.0
25429,l1,nopc,CRIF,545,CIB,not_neg,not_int,not_lpsm,41.0
25430,l1,nopc,CIB,720,CIB,not_neg,not_int,not_lpsm,46.0
25431,l1,nopc,EQUI,775,EXP,not_neg,int_only,not_lpsm,
25432,l1,nopc,EXP,722,EXP,not_neg,not_int,not_lpsm,
25433,l2,nopc,CIB,526,EXP,not_neg,not_int,not_lpsm,36.0
25434,l1,nopc,CRIF,553,EXP,not_neg,not_int,not_lpsm,61.0
25435,l1,nopc,CIB,561,CIB,neg_amm,not_int,not_lpsm,22.0
25436,l1,nopc,CRIF,845,CIB,not_neg,not_int,not_lpsm,40.0
25437,l1,nopc,CRIF,815,CIB,not_neg,not_int,not_lpsm,39.0
25438,l1,nopc,EXP,513,CIB,neg_amm,not_int,not_lpsm,36.0
25439,l1,nopc,CRIF,569,EXP,not_neg,not_int,not_lpsm,45.0
25440,l2,nopc,EXP,898,EXP,not_neg,not_int,not_lpsm,41.0
25441,l1,nopc,CIB,719,EXP,not_neg,not_int,not_lpsm,46.0
25442,l1,nopc,CIB,596,EXP,not_neg,not_int,not_lpsm,49.0
25443,l1,nopc,EXP,879,EXP,not_neg,not_int,not_lpsm,31.0
25444,l1,nopc,EXP,814,EXP,not_neg,not_int,not_lpsm,
25445,l1,nopc,CIB,750,CIB,neg_amm,not_int,not_lpsm,41.0
25446,l1,nopc,CIB,848,EXP,not_neg,not_int,not_lpsm,33.0
25447,l2,nopc,CIB,549,CIB,not_neg,not_int,not_lpsm,26.0
25448,l1,nopc,EXP,709,EXP,neg_amm,not_int,not_lpsm,46.0
25449,l1,nopc,EXP,735,EXP,neg_amm,not_int,not_lpsm,22.0
25450,l1,nopc,CRIF,829,CIB,not_neg,not_int,not_lpsm,18.0
25451,l1,nopc,CRIF,546,CIB,neg_amm,not_int,not_lpsm,49.0
25452,l1,nopc,CRIF,633,CIB,neg_amm,not_int,not_lpsm,41.0
25453,l1,nopc,EQUI,547,EXP,neg_amm,int_only,not_lpsm,
25454,l1,nopc,CRIF,818,CIB,not_neg,not_int,not_lpsm,24.0
25455,l1,nopc,CIB,776,CIB,neg_amm,not_int,not_lpsm,31.0
25456,l1,nopc,CIB,728,EXP,not_neg,not_int,not_lpsm,48.0
25457,l1,nopc,EQUI,857,EXP,not_neg,not_int,not_lpsm,
25458,l1,nopc,EXP,881,CIB,not_neg,not_int,not_lpsm,
25459,l1,nopc,CIB,899,CIB,not_neg,not_int,not_lpsm,46.0
25460,l1,nopc,CRIF,629,CIB,not_neg,not_int,not_lpsm,
25461,l1,nopc,CIB,669,CIB,neg_amm,not_int,not_lpsm,38.0
25462,l2,nopc,CRIF,806,CIB,not_neg,not_int,not_lpsm,42.0
25463,l1,nopc,CRIF,680,CIB,not_neg,not_int,not_lpsm,44.0
25464,l1,nopc,EXP,774,EXP,not_neg,not_int,not_lpsm,36.0
25465,l1,nopc,EXP,565,EXP,not_neg,not_int,not_lpsm,43.0
25466,l1,nopc,CIB,654,CIB,not_neg,not_int,not_lpsm,23.0
25467,l1,nopc,CRIF,556,CIB,not_neg,not_int,not_lpsm,46.0
25468,l1,nopc,EXP,500,EXP,not_neg,not_int,not_lpsm,40.0
25469,l1,nopc,EXP,686,EXP,not_neg,not_int,not_lpsm,37.0
25470,l1,nopc,CIB,811,EXP,not_neg,not_int,not_lpsm,22.0
25471,l1,nopc,CRIF,630,CIB,not_neg,not_int,not_lpsm,43.0
25472,l1,nopc,CRIF,726,CIB,neg_amm,not_int,not_lpsm,55.0
25473,l1,nopc,CIB,535,CIB,not_neg,not_int,not_lpsm,
25474,l1,nopc,CRIF,653,EXP,not_neg,not_int,not_lpsm,55.0
25475,l1,nopc,EQUI,745,EXP,not_neg,not_int,not_lpsm,
25476,l1,nopc,EQUI,626,EXP,neg_amm,not_int,not_lpsm,
25477,l1,nopc,CRIF,797,EXP,not_neg,not_int,not_lpsm,37.0
25478,l1,nopc,EXP,697,CIB,not_neg,not_int,not_lpsm,38.0
25479,l1,nopc,EQUI,536,EXP,not_neg,not_int,not_lpsm,
25480,l1,nopc,EXP,763,CIB,not_neg,not_int,not_lpsm,45.0
25481,l1,nopc,CIB,636,EXP,not_neg,not_int,not_lpsm,43.0
25482,l1,nopc,CRIF,684,CIB,not_neg,not_int,not_lpsm,14.0
25483,l1,nopc,CIB,535,CIB,not_neg,not_int,not_lpsm,11.0
25484,l1,nopc,EXP,723,CIB,not_neg,not_int,not_lpsm,54.0
25485,l1,nopc,CIB,617,CIB,not_neg,not_int,not_lpsm,38.0
25486,l1,nopc,EXP,827,CIB,not_neg,not_int,not_lpsm,44.0
25487,l1,nopc,CIB,616,EXP,not_neg,not_int,not_lpsm,30.0
25488,l1,nopc,CIB,766,EXP,not_neg,not_int,not_lpsm,21.0
25489,l1,nopc,CRIF,887,CIB,not_neg,not_int,not_lpsm,30.0
25490,l1,nopc,CRIF,777,EXP,not_neg,not_int,not_lpsm,
25491,l1,nopc,CIB,672,CIB,not_neg,not_int,not_lpsm,20.0
25492,l1,nopc,CIB,623,CIB,not_neg,not_int,not_lpsm,43.0
25493,l1,nopc,EQUI,623,EXP,not_neg,not_int,not_lpsm,
25494,l1,nopc,EXP,518,CIB,not_neg,not_int,not_lpsm,
25495,l1,nopc,CRIF,573,CIB,not_neg,not_int,not_lpsm,53.0
25496,l1,nopc,EXP,690,CIB,not_neg,not_int,not_lpsm,
25497,l1,nopc,EXP,843,EXP,not_neg,not_int,not_lpsm,
25498,l1,nopc,CRIF,553,EXP,not_neg,not_int,not_lpsm,32.0
25499,l1,nopc,EXP,501,EXP,not_neg,not_int,not_lpsm,31.0
25500,l1,nopc,CRIF,658,EXP,not_neg,not_int,not_lpsm,37.0
25501,l1,nopc,EXP,525,EXP,not_neg,not_int,not_lpsm,40.0
25502,l1,nopc,EQUI,816,EXP,not_neg,not_int,not_lpsm,
25503,l1,nopc,EXP,829,CIB,not_neg,not_int,not_lpsm,19.0
25504,l1,nopc,EXP,527,CIB,not_neg,not_int,lpsm,41.0
25505,l1,nopc,CIB,783,EXP,not_neg,not_int,not_lpsm,52.0
25506,l1,nopc,CIB,640,CIB,not_neg,not_int,not_lpsm,44.0
25507,l1,nopc,CIB,500,CIB,neg_amm,not_int,not_lpsm,45.0
25508,l1,nopc,EXP,581,CIB,not_neg,not_int,not_lpsm,40.0
25509,l1,nopc,EXP,893,CIB,not_neg,not_int,not_lpsm,47.0
25510,l1,nopc,CRIF,797,CIB,neg_amm,not_int,not_lpsm,41.0
25511,l1,nopc,CRIF,880,EXP,not_neg,not_int,not_lpsm,30.0
25512,l1,nopc,CIB,735,CIB,neg_amm,not_int,not_lpsm,10.0
25513,l1,nopc,EXP,608,EXP,neg_amm,not_int,not_lpsm,45.0
25514,l1,nopc,EXP,892,EXP,not_neg,not_int,not_lpsm,40.0
25515,l1,nopc,CRIF,574,CIB,not_neg,not_int,not_lpsm,51.0
25516,l1,nopc,CRIF,707,CIB,not_neg,not_int,not_lpsm,49.0
25517,l1,nopc,CIB,686,EXP,not_neg,not_int,not_lpsm,43.0
25518,l1,nopc,CRIF,607,CIB,not_neg,int_only,not_lpsm,21.0
25519,l2,nopc,CRIF,561,EXP,not_neg,not_int,not_lpsm,44.0
25520,l1,nopc,EQUI,828,EXP,not_neg,not_int,not_lpsm,
25521,l1,nopc,CIB,817,EXP,neg_amm,not_int,not_lpsm,34.0
25522,l1,nopc,EXP,640,EXP,not_neg,not_int,not_lpsm,48.0
25523,l1,nopc,CRIF,889,CIB,not_neg,not_int,not_lpsm,49.0
25524,l1,nopc,CRIF,858,EXP,neg_amm,not_int,not_lpsm,33.0
25525,l1,nopc,CIB,775,CIB,not_neg,not_int,not_lpsm,31.0
25526,l1,nopc,CIB,516,CIB,neg_amm,not_int,not_lpsm,30.0
25527,l1,nopc,EXP,585,CIB,not_neg,not_int,not_lpsm,
25528,l1,nopc,CIB,581,EXP,not_neg,not_int,not_lpsm,26.0
25529,l1,nopc,CRIF,634,CIB,not_neg,not_int,not_lpsm,35.0
25530,l1,nopc,EXP,873,CIB,not_neg,not_int,not_lpsm,53.0
25531,l1,nopc,CRIF,862,EXP,not_neg,not_int,not_lpsm,33.0
25532,l1,nopc,EQUI,692,EXP,neg_amm,not_int,not_lpsm,
25533,l1,nopc,EXP,846,CIB,neg_amm,not_int,not_lpsm,24.0
25534,l1,nopc,CIB,519,EXP,not_neg,not_int,not_lpsm,22.0
25535,l2,nopc,CIB,799,CIB,neg_amm,not_int,not_lpsm,59.0
25536,l1,nopc,CIB,810,CIB,not_neg,not_int,not_lpsm,43.0
25537,l1,nopc,EXP,679,CIB,not_neg,not_int,not_lpsm,31.0
25538,l1,nopc,EXP,688,EXP,not_neg,not_int,not_lpsm,45.0
25539,l1,nopc,EXP,558,EXP,not_neg,not_int,not_lpsm,25.0
25540,l1,nopc,EXP,618,CIB,neg_amm,not_int,not_lpsm,44.0
25541,l1,nopc,CIB,730,CIB,not_neg,not_int,not_lpsm,55.0
25542,l1,nopc,CIB,652,EXP,not_neg,not_int,not_lpsm,44.0
25543,l1,nopc,CRIF,723,EXP,not_neg,not_int,not_lpsm,36.0
25544,l1,nopc,CIB,769,CIB,neg_amm,not_int,not_lpsm,42.0
25545,l1,nopc,EXP,703,CIB,not_neg,not_int,not_lpsm,
25546,l1,nopc,CRIF,575,EXP,not_neg,not_int,not_lpsm,41.0
25547,l1,nopc,CIB,624,EXP,not_neg,not_int,not_lpsm,45.0
25548,l1,nopc,EQUI,715,EXP,not_neg,not_int,lpsm,
25549,l1,nopc,CIB,618,EXP,not_neg,not_int,not_lpsm,31.0
25550,l1,nopc,EQUI,817,EXP,not_neg,not_int,lpsm,
25551,l1,nopc,CIB,825,EXP,not_neg,not_int,not_lpsm,37.0
25552,l1,nopc,CRIF,824,EXP,not_neg,not_int,not_lpsm,31.0
25553,l1,nopc,CIB,572,EXP,not_neg,not_int,not_lpsm,30.0
25554,l1,nopc,CRIF,879,CIB,not_neg,not_int,not_lpsm,26.0
25555,l1,nopc,EXP,549,EXP,not_neg,not_int,not_lpsm,
25556,l1,nopc,EXP,571,CIB,not_neg,not_int,not_lpsm,42.0
25557,l1,nopc,CRIF,708,CIB,not_neg,not_int,not_lpsm,47.0
25558,l1,nopc,EXP,803,CIB,neg_amm,not_int,not_lpsm,47.0
25559,l1,nopc,CIB,773,CIB,not_neg,not_int,not_lpsm,35.0
25560,l1,nopc,CIB,867,CIB,not_neg,not_int,not_lpsm,20.0
25561,l1,nopc,EQUI,680,EXP,neg_amm,not_int,not_lpsm,
25562,l1,nopc,CRIF,880,CIB,not_neg,not_int,not_lpsm,52.0
25563,l1,nopc,CIB,663,CIB,not_neg,not_int,not_lpsm,20.0
25564,l1,nopc,EQUI,502,EXP,not_neg,not_int,not_lpsm,
25565,l1,nopc,CRIF,583,CIB,not_neg,not_int,not_lpsm,42.0
25566,l1,nopc,CRIF,831,EXP,not_neg,not_int,not_lpsm,36.0
25567,l2,nopc,EXP,539,CIB,not_neg,not_int,not_lpsm,36.0
25568,l1,nopc,CRIF,869,CIB,not_neg,not_int,not_lpsm,22.0
25569,l1,nopc,CIB,583,CIB,neg_amm,not_int,not_lpsm,48.0
25570,l1,nopc,CRIF,875,CIB,not_neg,not_int,not_lpsm,47.0
25571,l1,nopc,EXP,556,CIB,not_neg,not_int,not_lpsm,
25572,l1,nopc,CRIF,855,EXP,not_neg,not_int,not_lpsm,46.0
25573,l1,nopc,CRIF,695,CIB,not_neg,not_int,not_lpsm,46.0
25574,l1,nopc,CRIF,706,CIB,not_neg,not_int,not_lpsm,26.0
25575,l1,nopc,CIB,822,EXP,not_neg,not_int,not_lpsm,
25576,l1,nopc,CRIF,617,CIB,not_neg,not_int,not_lpsm,9.0
25577,l1,nopc,EXP,534,CIB,neg_amm,not_int,not_lpsm,27.0
25578,l2,nopc,EQUI,766,EXP,neg_amm,not_int,not_lpsm,
25579,l1,nopc,EXP,640,EXP,not_neg,not_int,not_lpsm,42.0
25580,l1,nopc,CIB,647,CIB,not_neg,not_int,not_lpsm,47.0
25581,l1,nopc,EXP,525,CIB,not_neg,not_int,not_lpsm,47.0
25582,l1,nopc,CIB,656,CIB,not_neg,not_int,not_lpsm,49.0
25583,l1,nopc,CRIF,720,CIB,not_neg,not_int,not_lpsm,
25584,l1,nopc,EXP,623,EXP,not_neg,not_int,lpsm,34.0
